Estatus,Area,edad_meses,antiguedad del caso,MUNICPIO_C_I,GENERO,Abogado
sin resolver,maternal,29.63623854073644,0.7008898015058179,chalco solidaridad,H,rene
sin resolver,lactantes,0.2078704456408481,0.5077650435650956,toluca,H,rene
sin resolver,lactantes,0.05783039477100934,0.8025595108484325,toluca,M,rene
sin resolver,mediana,87.58010428122677,0.4989029378608025,toluca,M,paola
sin resolver,ninos grandes,144.9976421189065,0.9151552328181038,toluca,H,francisco
sin resolver,intermedios,115.4911390229368,0.7153487054412383,toluca,H,david
sin resolver,intermedias,128.5139515055867,0.9683236787362001,toluca,M,david
sin resolver,maternal,33.45372585439039,0.587906529448802,toluca,M,rene
sin resolver,ninas grandes,183.5026768514512,0.6420818679561058,toluca,M,ariana
sin resolver,lactantes,1.090336638848516,0.3356749635605888,toluca,M,rene
sin resolver,mediano,53.6629108675286,3.79111726221797,toluca,H,paola
sin resolver,lactantes,0.3365144312610264,0.4862755781899875,toluca,H,rene
sin resolver,lactantes,0.1630311449185555,0.4468894007605939,toluca,M,rene
sin resolver,villa juvenil,175.7460097439389,2.155452599728264,toluca,M,francisco
sin resolver,mediana,78.08447772372854,0.1492883608461589,toluca,M,paola
sin resolver,ninas grandes,180.6442312283771,0.8095149751047723,toluca,M,ariana
sin resolver,maternal,18.10323360409078,0.6890771907098378,toluca,H,rene
sin resolver,mediana,79.60627565472542,0.5775438891214902,toluca,M,paola
sin resolver,lactantes,0.6209270087456359,0.7624157860081453,toluca,H,rene
sin resolver,ninos grandes,148.8340191574393,0.3957526698043125,toluca,H,francisco
sin resolver,ninas grandes,144.0063689238214,0.9911019849418207,toluca,M,ariana
sin resolver,ninos grandes,156.4344201047055,1.634876802430818,toluca,M,ariana
sin resolver,ninos grandes,155.7926713313297,1.499676920399398,chicoloapan,H,francisco
sin resolver,mediana,88.71290504578414,0.4360590247061618,toluca,M,paola
sin resolver,ninos grandes,147.9981213687772,0.5569454914924074,chicoloapan,H,francisco
sin resolver,intermedias,126.7648423228297,0.8995030402966406,toluca,M,david
sin resolver,intermedios,117.642004101883,1.22263250148413,toluca,H,david
sin resolver,intermedias,119.0982686674437,1.144872069739562,toluca,M,david
sin resolver,casvh,197.0033559782082,1.605306203527643,chimalhuacan,M,ara
sin resolver,casvh,2.812071098185817,1.357973990417522,toluca,H,ara
sin resolver,ninas grandes,179.8841547161327,0.7818156560188304,toluca,M,ariana
sin resolver,ninos grandes,156.4398487363994,1.63602047483823,toluca,M,ariana
sin resolver,mediana,73.15528845332281,0.1374265768985211,toluca,M,paola
sin resolver,mediano,49.74701274735979,2.745337512308425,toluca,H,rene
sin resolver,intermedias,121.8613761938393,0.9911019849418207,toluca,M,david
sin resolver,mediana,98.4027121521088,2.595912252906796,toluca,M,paola
sin resolver,ninas grandes,187.7730330308379,0.9290359498483187,toluca,M,ariana
sin resolver,intermedias,126.4796076003221,0.9915628341856748,tultitlan,M,david
sin resolver,villa juvenil,175.7189646726242,2.346740135381214,toluca,M,francisco
sin resolver,intermedios,110.8826945707326,1.321455838111613,toluca,H,david
sin resolver,mediana,73.62332944348749,0.2123131353248694,toluca,M,paola
sin resolver,ninas grandes,193.0656714374018,0.8796687962353344,toluca,M,ariana
sin resolver,mediana,72.12196712349163,1.500756363258513,toluca,M,paola
situacion juridica resuelta,mediano,38.4350533305746,2.242336785078255,tlanepantla de baz,H,paola
situacion juridica resuelta,castri,85.82074751630806,7.403627689917315,atizapan de zaragosa,H,david
situacion juridica resuelta,casvh,81.87286488518352,12.94023055551718,atizapan de zaragosa,H,francisco
situacion juridica resuelta,maternal,53.71997926893463,0.3864311713972952,toluca,H,paola
situacion juridica resuelta,lactantes,5.384875550985552,3.674428853541346,toluca,M,rene
situacion juridica resuelta,lactantes,0.7173870839205103,1.645750367628864,toluca,H,rene
situacion juridica resuelta,ninos grandes,103.5291826830503,5.852497479214519,chalco solidaridad,H,francisco
situacion juridica resuelta,castri,80.86150011756425,3.416083879864326,toluca,M,david
situacion juridica resuelta,castri,8.969882594501183,17.94251406704226,toluca,H,miguel angel
situacion juridica resuelta,ninos grandes,106.0998312612846,5.997189096886078,toluca,H,francisco
situacion juridica resuelta,casvh,142.3157355844494,5.623026331859137,toluca,M,ara
situacion juridica resuelta,castri,13.64766963148463,11.95858882242925,toluca,H,miguel angel
situacion juridica resuelta,mediano,31.06524938201638,4.093088920350718,nextlalpan,H,paola
situacion juridica resuelta,casvh,133.9437117782598,4.771542928532226,toluca,M,ara
situacion juridica resuelta,lactantes,0.7233719380150045,3.603315268692396,toluca,H,rene
situacion juridica resuelta,intermedios,55.3252238590826,5.689809219771027,toluca,H,david
situacion juridica resuelta,casvh,168.9350558604802,3.665381511267579,toluca,M,ara
situacion juridica resuelta,casvh,134.5376726255324,4.863903185810333,toluca,M,ara
situacion juridica resuelta,castri,46.64004380567594,18.8206192900866,ecatepec de morelos,H,miguel angel
situacion juridica resuelta,casvh,168.9758347613331,9.519807268642598,toluca,M,ara
situacion juridica resuelta,casvh,135.4880637450738,4.138435340734014,toluca,M,ara
situacion juridica resuelta,villa juvenil,152.6374099153825,2.898992622744816,toluca,H,francisco
situacion juridica resuelta,casvh,198.6700066221905,7.027303143072197,toluca,M,ara
situacion juridica resuelta,villa juvenil,120.1092196736437,1.684480556978408,toluca,M,ara
situacion juridica resuelta,castri,15.49613598806019,7.185026803798104,toluca,H,miguel angel
situacion juridica resuelta,casvh,121.5608168393086,3.542494512604752,toluca,M,ara
situacion juridica resuelta,lactantes,0.9369730511554134,1.463415186573349,toluca,H,rene
situacion juridica resuelta,intermedios,85.47003100367343,3.426187052301618,atizapan de zaragosa,H,david
situacion juridica resuelta,casvh,131.6579349420291,2.172316068840557,toluca,M,ara
situacion juridica resuelta,castri,38.70410709678931,19.61989242515007,zumpango,M,miguel angel
situacion juridica resuelta,mediano,36.37226703111166,3.757011439042172,los reyes la paz,H,paola
situacion juridica resuelta,castri,57.02957134762359,9.40087559885572,chimalhuacan,H,miguel angel
situacion juridica resuelta,mediano,32.46561322965038,17.20845688633316,atlacomulco,H,paola
situacion juridica resuelta,casvh,188.6325254798291,1.642291605199278,toluca,M,ara
situacion juridica resuelta,casvh,131.4952329637715,2.522832911354444,toluca,M,ara
situacion juridica resuelta,casvh,77.17642256858262,12.43415719764299,toluca,M,ara
situacion juridica resuelta,casvh,197.5955433243403,1.960094996806311,toluca,M,ara
situacion juridica resuelta,casvh,131.1218187265997,4.9614744989991,toluca,M,ara
situacion juridica resuelta,intermedios,55.44501695452148,5.684364079069258,toluca,H,david
situacion juridica resuelta,castri,1.745706239142744,9.390081430973979,ecatepec de morelos,H,miguel angel
situacion juridica resuelta,casvh,120.3062698417482,5.247805943900828,toluca,M,francisco
situacion juridica resuelta,lactantes,0.429074030517395,2.045184077031097,toluca,H,rene
situacion juridica resuelta,intermedios,85.53541286511563,5.0273221496769,toluca,H,david
situacion juridica resuelta,casvh,80.50947608544467,15.47999986466603,tlanepantla de baz,H,francisco
situacion juridica resuelta,casvh,133.9330371510161,4.741574505876591,toluca,M,ara
situacion juridica resuelta,casvh,151.3005658916136,8.998698443564232,villa victoria,H,francisco
situacion juridica resuelta,casvh,197.8511967495264,4.608345309997614,jocotitlan,M,ara
situacion juridica resuelta,lactantes,3.142249657060764,2.722863671869721,toluca,H,rene
situacion juridica resuelta,casvh,199.9268295624075,1.203756003856741,toluca,M,ara
situacion juridica resuelta,casvh,167.0895298500086,3.778112089542882,toluca,M,ara
situacion juridica resuelta,casvh,133.0137946233304,2.117373820245807,toluca,M,ara
situacion juridica resuelta,casvh,120.7881460714435,1.806322720693244,toluca,M,ara
situacion juridica resuelta,mediano,14.84684327606807,3.430903176542751,toluca,M,paola
situacion juridica resuelta,casvh,122.3227765422769,4.346029876853625,toluca,M,ara
situacion juridica resuelta,castri,28.581102053385,12.84672452149764,toluca,H,miguel angel
situacion juridica resuelta,castri,36.24793622411791,18.47194200818055,atlacomulco,H,miguel angel
situacion juridica resuelta,casvh,128.9803244930472,4.009718932984843,toluca,M,francisco
situacion juridica resuelta,mediano,54.55521799882066,1.914695738030901,toluca,H,paola
situacion juridica resuelta,villa juvenil,119.5719839125239,4.865604019697218,tlatlaya,H,francisco
situacion juridica resuelta,mediano,26.24178450127833,4.408173037963361,toluca,H,paola
situacion juridica resuelta,casvh,131.4416801511964,1.693401831435014,toluca,M,ara
situacion juridica resuelta,casvh,134.0278663063089,4.537691821997062,toluca,M,ara
situacion juridica resuelta,lactantes,5.010623987578865,3.235755389898273,toluca,H,rene
situacion juridica resuelta,casvh,131.2051677081785,3.89946822787116,toluca,M,ara
situacion juridica resuelta,casvh,77.88003150547935,13.12234375782015,tultepec,M,ara
situacion juridica resuelta,maternal,53.02669404517454,0.3230663928815879,toluca,H,paola
situacion juridica resuelta,castri,31.13906582337849,11.45869043750509,tlanepantla de baz,H,miguel angel
situacion juridica resuelta,intermedios,85.74667801273324,6.846783743399529,toluca,H,david
situacion juridica resuelta,casvh,212.336146861561,1.022847321247535,jocotitlan,M,ara
situacion juridica resuelta,casvh,119.9566654068157,3.013203704534654,toluca,M,francisco
situacion juridica resuelta,villa juvenil,135.4907597535934,6.94015069309982,tlanepantla de baz,H,francisco
situacion juridica resuelta,casvh,171.5456278838133,4.216335589281786,toluca,M,ara
situacion juridica resuelta,villa juvenil,82.8698265743812,15.78996871729193,atizapan de zaragosa,H,francisco
situacion juridica resuelta,castri,10.63990219101232,19.44762890931802,toluca,H,miguel angel
situacion juridica resuelta,casvh,196.0913756711338,5.741543035969513,toluca,M,ara
situacion juridica resuelta,castri,90.24151030681914,5.157099335301706,atizapan de zaragosa,H,david
situacion juridica resuelta,casvh,167.7370145975834,3.87619190847954,nextlapan,M,ara
situacion juridica resuelta,casvh,122.4005594905591,5.544038984406784,toluca,M,ara
situacion juridica resuelta,lactantes,0.9199178644763859,4.635181382614648,toluca,H,rene
situacion juridica resuelta,ninos grandes,132.1350862731476,3.916339567931251,acambay,H,francisco
situacion juridica resuelta,casvh,175.7450851465341,2.133085348447679,toluca,M,ara
situacion juridica resuelta,ninos grandes,106.169780838191,4.559258159002352,toluca,H,francisco
situacion juridica resuelta,castri,51.59988189899454,15.04348927377779,nezahualcoyotl,H,miguel angel
situacion juridica resuelta,maternal,15.71057012526061,3.741899164695413,toluca,M,rene
situacion juridica resuelta,mediano,36.25327265744542,4.230916735955919,toluca,M,paola
situacion juridica resuelta,lactantes,3.919264410803913,3.103131373092591,toluca,H,rene
situacion juridica resuelta,mediano,56.84659196164404,2.267899010287578,toluca,H,rene
situacion juridica resuelta,casvh,119.7222232682202,1.836514859109034,toluca,M,francisco
situacion juridica resuelta,casvh,136.2816436665415,5.089973505941136,toluca,M,ara
situacion juridica resuelta,castri,75.85946532514467,11.39899935534893,toluca,H,miguel angel
situacion juridica resuelta,casvh,119.7501493039147,4.826115482233944,toluca,M,francisco
situacion juridica resuelta,castri,48.4404437183379,17.69055176080872,zumpango,M,miguel angel
situacion juridica resuelta,mediano,56.11086269879969,2.27267145417603,toluca,H,rene
situacion juridica resuelta,intermedios,53.13516363866805,4.877813871492058,atlacomulco,H,david
situacion juridica resuelta,villa juvenil,119.7602947758838,6.794194659915297,toluca,H,francisco
situacion juridica resuelta,ninos grandes,105.3350923553562,6.776750584795129,toluca,H,francisco
situacion juridica resuelta,casvh,175.291448390105,3.740226895417644,toluca,M,ara
situacion juridica resuelta,castri,15.80024800812426,12.65647698772415,toluca,H,miguel angel
situacion juridica resuelta,casvh,151.199205088876,3.412776450616859,ixtlahuaca,M,ara
situacion juridica resuelta,ninos grandes,106.2071652961754,4.321082616457807,toluca,H,francisco
situacion juridica resuelta,castri,44.6365287521484,19.92419330713227,toluca,M,miguel angel
situacion juridica resuelta,villa juvenil,127.2515610788121,2.597266317802475,lerma,H,francisco
situacion juridica resuelta,maternal,15.1195709904631,3.529102306411403,toluca,M,paola
situacion juridica resuelta,mediano,39.42445130814572,4.219769915546024,toluca,H,paola
situacion juridica resuelta,intermedios,54.73511293634498,4.628767178104225,ecatepec de morelos,H,david
situacion juridica resuelta,villa juvenil,132.3180059143823,3.960001291341547,tlanepantla de baz,H,francisco
situacion juridica resuelta,mediano,54.40755580795724,0.4020709215980116,toluca,H,paola
situacion juridica resuelta,maternal,5.144328217773403,3.227562728734392,toluca,M,rene
situacion juridica resuelta,casvh,130.6961898593629,4.493134352309206,toluca,M,ara
situacion juridica resuelta,casvh,205.0481361251756,1.724388857340407,jocotitlan,M,ara
situacion juridica resuelta,castri,36.58566370713284,15.77387008643006,melchor ocampo,M,miguel angel
situacion juridica resuelta,lactantes,0.9473733016989384,4.650053077776864,toluca,H,rene
situacion juridica resuelta,lactantes,3.605591903008219,4.372141787676005,naucalpan de juarez,M,rene
situacion juridica resuelta,ninos grandes,102.3092439837549,7.169032863537382,coacalco de berriozabal,H,francisco
situacion juridica resuelta,casvh,195.112514067882,6.722496223843607,toluca,M,ara
situacion juridica resuelta,casvh,201.2902980158059,2.456399191891783,toluca,M,ara
situacion juridica resuelta,lactantes,3.164722989688777,2.875133084598451,toluca,H,rene
situacion juridica resuelta,villa juvenil,128.7575954475738,5.424508473227878,tlatlaya,H,francisco
situacion juridica resuelta,casvh,130.5567056423376,4.917398845760974,toluca,M,ara
situacion juridica resuelta,castri,55.34717687713356,3.811618820873759,toluca,H,miguel angel
situacion juridica resuelta,casvh,170.0965224995244,2.949037709315563,toluca,M,ara
situacion juridica resuelta,villa juvenil,123.0682308053672,4.154150747392284,tonatico,H,francisco
situacion juridica resuelta,lactantes,2.12346760880138,2.560499006091826,toluca,H,rene
situacion juridica resuelta,castri,52.3457283127115,5.080447453071293,ecatepec de morelos,H,miguel angel
situacion juridica resuelta,casvh,196.2048759661327,7.010115913518066,toluca,M,ara
situacion juridica resuelta,castri,36.82252636277173,16.04626918646836,tlanepantla de baz,M,miguel angel
situacion juridica resuelta,casvh,197.6443028785936,0.600742863560443,toluca,M,ara
situacion juridica resuelta,casvh,133.4545417712486,2.895575602772473,toluca,M,ara
situacion juridica resuelta,lactantes,0.9199178644763859,4.635181382614648,toluca,H,rene
situacion juridica resuelta,castri,2.507139952887187,13.77442651668518,ecatepec de morelos,H,miguel angel
situacion juridica resuelta,casvh,223.1101724564265,0.5944166523300468,huehuetoca,M,ara
situacion juridica resuelta,villa juvenil,127.2063421022819,2.582395196056691,tlatlaya,H,francisco
situacion juridica resuelta,villa juvenil,133.8786442830149,8.079107726426454,tlanepantla de baz,H,francisco
situacion juridica resuelta,intermedios,80.96380560769353,2.435481166162573,toluca,H,david
situacion juridica resuelta,lactantes,1.355625078541961,5.085143627724316,toluca,H,rene
situacion juridica resuelta,mediano,54.56378048225547,0.4305590403181849,toluca,H,paola
situacion juridica resuelta,casvh,121.1263926070306,3.729587996541052,toluca,M,ara
situacion juridica resuelta,mediano,35.92485317422615,7.092319256720428,toluca,M,paola
situacion juridica resuelta,casvh,197.6741012824313,1.098821306746852,toluca,M,ara
situacion juridica resuelta,mediano,38.25252411048474,2.233551461889758,los reyes la paz,H,paola
situacion juridica resuelta,casvh,171.0328466875993,7.811028316219614,toluca,M,miguel angel
situacion juridica resuelta,casvh,204.3760478318208,7.553767465589559,huehuetoca,M,ara
situacion juridica resuelta,castri,37.80869097747134,15.95850584584106,toluca,M,miguel angel
situacion juridica resuelta,villa juvenil,119.5319068450729,4.866410167605717,toluca,M,francisco
situacion juridica resuelta,mediano,39.26941596332566,3.939844987398679,toluca,H,paola
situacion juridica resuelta,casvh,121.9870101186016,5.521568774129024,toluca,H,francisco
situacion juridica resuelta,casvh,210.597416195056,1.175836192741693,toluca,M,ara
situacion juridica resuelta,casvh,120.8668661962545,1.982787000477905,toluca,M,ara
situacion juridica resuelta,casvh,142.2867749495001,5.560841412926322,toluca,M,ara
situacion juridica resuelta,casvh,164.8134559385801,2.445259607634661,toluca,H,ara
situacion juridica resuelta,casvh,129.7095424208371,5.103330427616807,toluca,M,francisco
situacion juridica resuelta,casvh,167.4922161996291,2.962445994668867,toluca,M,ara
situacion juridica resuelta,castri,43.17373407551109,19.10491884338374,atlacomulco,M,miguel angel
situacion juridica resuelta,ninos grandes,127.8697599567367,2.800572794024712,tlatlaya,H,francisco
situacion juridica resuelta,casvh,194.1431844298113,4.698397787012,toluca,M,ara
situacion juridica resuelta,ninos grandes,104.2923245637737,5.327797630561534,chalco solidaridad,H,francisco
situacion juridica resuelta,casvh,199.9829857890376,1.218584405065295,toluca,M,ara
situacion juridica resuelta,ninos grandes,104.9018362383472,4.830362815473431,toluca,H,francisco
situacion juridica resuelta,casvh,82.21704041759645,16.30508629715807,toluca,M,ara
situacion juridica resuelta,villa juvenil,154.5331812543701,3.034646353658831,toluca,H,francisco
situacion juridica resuelta,villa juvenil,127.2739146323714,3.609375091314666,jilotepec,H,francisco
situacion juridica resuelta,casvh,79.5165074605495,11.20309362083935,toluca,M,ara
situacion juridica resuelta,ninos grandes,104.2323144245071,5.054011889183555,toluca,H,francisco
situacion juridica resuelta,castri,11.34903723946931,20.21266424312635,toluca,H,miguel angel
situacion juridica resuelta,casvh,171.2733855429531,6.950827718612634,toluca,M,ara
situacion juridica resuelta,casvh,119.6598388653111,4.831807546725248,toluca,M,francisco
situacion juridica resuelta,casvh,200.0198964719939,5.902747831951071,jocotitlan,M,ara
situacion juridica resuelta,ninos grandes,102.1233679477012,7.341613599789993,chalco solidaridad,H,francisco
situacion juridica resuelta,villa juvenil,126.7783530443046,2.684235650822792,tlatlaya,H,francisco
situacion juridica resuelta,casvh,137.8556114878515,5.215416738410102,toluca,M,ara
situacion juridica resuelta,villa juvenil,154.4770191575462,7.452400340573656,toluca,H,francisco
situacion juridica resuelta,castri,45.73755473176696,19.38708987852641,tlanepantla de baz,M,miguel angel
situacion juridica resuelta,ninos grandes,127.2640588489194,2.859319173791393,villa victoria,H,francisco
situacion juridica resuelta,maternal,53.33910576918538,0.5683897018003576,toluca,H,rene
situacion juridica resuelta,villa juvenil,128.5630609424564,6.250925453118628,toluca,H,francisco
situacion juridica resuelta,castri,58.12129037749217,9.309761529020147,toluca,H,miguel angel
situacion juridica resuelta,casvh,133.2682220658318,2.437082994344721,toluca,M,ara
situacion juridica resuelta,casvh,170.0889589334215,8.598967567253498,toluca,M,ara
situacion juridica resuelta,casvh,128.431619257633,4.344071846512518,toluca,M,francisco
situacion juridica resuelta,casvh,135.277271977925,4.181998972611456,toluca,M,ara
situacion juridica resuelta,casvh,133.9181258308157,4.428405537564386,toluca,M,ara
situacion juridica resuelta,maternal,53.99372270868804,1.082431849807248,toluca,H,rene
situacion juridica resuelta,ninos grandes,101.5207416416295,7.901135385357945,coacalco de berriozabal,H,francisco
situacion juridica resuelta,villa juvenil,135.3209994297941,7.310836635795899,tlanepantla de baz,H,francisco
situacion juridica resuelta,mediano,23.66794508986722,4.939200389645626,toluca,H,paola
situacion juridica resuelta,maternal,53.18352530340202,0.4462191437332964,toluca,H,paola
situacion juridica resuelta,lactantes,4.573349900653176,3.262549145224602,toluca,H,rene
situacion juridica resuelta,casvh,201.9512001653624,1.698758890853322,toluca,M,ara
situacion juridica resuelta,villa juvenil,129.0171341620449,5.149284935703712,villa victoria,H,francisco
situacion juridica resuelta,casvh,75.32341275201601,15.52421979725809,toluca,M,ara
adopcion,mediana,56.37282302791972,5.597418223082625,toluca,H,paola
adopcion,mediana,40.41412704459606,5.207087232048793,zumpango,M,paola
adopcion,mediana,69.70208470036191,4.591113349674367,toluca,M,paola
adopcion,mediana,0.4933705420907848,1.203464328039258,toluca,M,paola
adopcion,mediana,42.34721489022066,6.223505392089826,tultitlan,M,paola
adopcion,mediana,15.75481659616919,3.899677313619901,toluca,M,paola
adopcion,mediana,37.91285197422999,4.876397401050193,atlacomulco,M,paola
adopcion,mediana,56.46151772263737,5.583380422993587,toluca,H,paola
adopcion,mediana,58.64423182246099,2.977207617844772,toluca,M,paola
adopcion,mediana,15.10653083576484,3.92829951126315,toluca,M,paola
adopcion,mediana,13.94330407363849,3.545149596601715,toluca,M,paola
adopcion,mediana,48.97671038269401,3.760610898762564,toluca,M,paola
adopcion,mediana,37.53933246280573,4.876986589351736,tultitlan,M,paola
adopcion,mediana,42.39599976820847,4.776556984041373,toluca,M,paola
adopcion,mediana,40.88141050257616,5.266146633721966,zumpango,M,paola
adopcion,mediana,64.48113973718549,3.459452428049064,toluca,M,paola
adopcion,mediana,44.94053571837978,5.697600355617632,toluca,M,paola
adopcion,mediana,39.51329312882167,5.104135972753601,tultitlan,M,paola
adopcion,mediana,107.1784415647098,4.888916608404767,tultitlan,M,paola
adopcion,mediana,64.58877103006003,3.659372819574926,toluca,M,paola
adopcion,mediana,54.08351693948035,5.526271708344663,toluca,M,paola
adopcion,mediana,81.8342780638915,4.416460662451527,toluca,M,paola
adopcion,mediana,74.33986280686273,4.473275928866728,toluca,M,paola
adopcion,mediana,38.17432786337112,4.929723830571126,zumpango,M,paola
adopcion,mediana,124.6141004123901,2.336346582045168,tultitlan,M,paola
adopcion,mediana,29.33291000742661,4.813240000902917,ixtapaluca,M,paola
adopcion,mediana,58.90380915803272,2.875034345786971,toluca,M,paola
adopcion,mediana,9.083325915352471,5.436525149812209,toluca,M,paola
adopcion,mediana,43.10646801297693,4.87677149725083,toluca,H,paola
adopcion,mediana,7.946291493865061,5.369352565949357,toluca,M,paola
adopcion,mediana,13.34213957023752,3.218145219491189,toluca,M,paola
adopcion,mediana,64.05186430731024,4.329335553334803,toluca,M,paola
adopcion,mediana,51.284449718399,4.574355090956706,toluca,H,paola
adopcion,mediana,62.14220141180467,2.932155589146661,toluca,M,paola
adopcion,mediana,34.11962721230966,4.871274411134885,naucalpan de juarez,M,paola
adopcion,mediana,13.50945354440651,2.93090479540099,toluca,M,paola
adopcion,mediana,40.84563443368747,5.265880941433462,zumpango,M,paola
adopcion,mediana,40.47932256264604,5.008363211242012,naucalpan de juarez,M,paola
adopcion,mediana,49.64523283886179,3.556750106272761,toluca,H,paola
adopcion,mediana,8.63954644295671,5.448290322737019,toluca,M,paola
adopcion,mediana,8.059726846892733,5.258157775239069,toluca,M,paola
adopcion,mediana,42.90054948546562,6.764543662996006,zumpango,H,paola
adopcion,mediana,29.61431469113579,4.803854324500601,ixtapaluca,M,paola
adopcion,mediana,56.82253706714155,5.314314258306003,toluca,H,paola
adopcion,mediana,29.7828155581468,4.798202550283605,ixtapaluca,M,paola
adopcion,mediana,42.46896399271938,4.58820966621341,toluca,H,paola
adopcion,mediana,106.8198999053071,4.1708425183636,tultitlan,M,paola
adopcion,mediana,112.1448461425624,3.969872208583963,tultitlan,M,paola
adopcion,mediana,56.39144294661992,5.266810152563057,toluca,M,paola
adopcion,mediana,61.77118187937572,4.513743272045251,toluca,M,paola
adopcion,mediana,50.853920455496,4.093493650783945,toluca,H,paola
adopcion,mediana,149.4866529774127,1.048596851471595,san mateo atenco,M,paola
adopcion,mediana,39.097277394111,5.049946220902131,tultitlan,M,paola
adopcion,mediana,13.25934202118195,3.217626586604698,toluca,M,paola
adopcion,mediana,48.87333185678153,5.080581213472068,toluca,M,paola
adopcion,mediana,9.228120481928734,5.342533076858571,toluca,M,paola
adopcion,mediana,48.51014247640232,5.189170091093819,toluca,M,paola
adopcion,mediana,39.98636063004272,5.165757224935308,zumpango,M,paola
adopcion,mediana,47.86023523929119,4.567128812324579,toluca,M,paola
adopcion,mediana,49.87762873467873,5.263571891647426,toluca,M,paola
adopcion,mediana,16.86003441311782,1.121896533689,toluca,M,paola
adopcion,mediana,65.17806496599215,4.246158755383393,toluca,M,paola
adopcion,mediana,62.70825055818077,4.317493910679461,toluca,M,paola
adopcion,mediana,42.60157451708528,4.672978526901449,toluca,M,paola
adopcion,mediana,43.69077996147403,5.098952465626621,toluca,H,paola
adopcion,mediana,27.69266467709001,4.979560300215974,toluca,M,paola
adopcion,mediana,42.73334402388873,6.340518996115263,naucalpan de juarez,M,paola
adopcion,mediana,14.97402219461509,4.330860951116658,toluca,M,paola
adopcion,mediana,98.14182837944317,5.560453141835061,toluca,M,paola
adopcion,mediana,29.33508322786939,4.813203780562204,ixtapaluca,M,paola
adopcion,mediana,57.47342570614558,4.123101956613671,toluca,M,paola
adopcion,mediana,47.8460379928676,4.635956001373731,toluca,M,paola
adopcion,mediana,149.4866529774127,1.048596851471595,san mateo atenco,M,paola
adopcion,mediana,62.94833596530185,4.59262509985083,toluca,M,paola
adopcion,mediana,65.3530193568783,4.793520362275501,toluca,M,paola
adopcion,mediana,81.45316443424993,3.466745303649247,toluca,M,paola
adopcion,mediana,38.92253773367177,4.455033532030417,naucalpan de juarez,M,paola
adopcion,mediana,37.10055629765461,4.900290333717172,atlacomulco,M,paola
adopcion,mediana,50.35422931795795,3.960442935856401,toluca,M,paola
adopcion,mediana,8.530621535197842,5.941272708005435,toluca,M,paola
adopcion,mediana,82.71231825444447,4.789510567130128,toluca,M,paola
adopcion,mediana,49.46328891075365,3.380701435868945,toluca,M,paola
adopcion,mediana,0.7630322197671988,1.142775628701878,toluca,M,paola
adopcion,mediana,57.0704020533326,5.064056874327986,toluca,H,paola
adopcion,mediana,37.83021058532654,4.898689705082455,tultitlan,M,paola
adopcion,mediana,11.7048151594091,4.039922908300774,toluca,M,paola
adopcion,mediana,38.52147458712131,4.837054756692438,tultitlan,M,paola
adopcion,mediana,5.149231412868241,3.134970267489152,toluca,M,paola
adopcion,mediana,0.5859919025157255,1.120969961248681,toluca,M,paola
adopcion,mediana,149.4866529774127,1.048596851471595,san mateo atenco,M,paola
adopcion,mediana,64.79420242615474,3.52508363714716,toluca,M,paola
adopcion,mediana,7.488939587166731,4.339923574110044,toluca,M,paola
adopcion,mediana,30.32037254021004,4.784236228450868,almoloya de juarez,M,paola
adopcion,mediana,149.112329043919,1.08394828838255,san mateo atenco,M,paola
adopcion,mediana,0.4251591247631502,1.26014546745766,toluca,M,paola
adopcion,mediana,42.77571046599654,4.614013292893103,toluca,H,paola
adopcion,mediana,51.23995941400791,4.419074019219325,toluca,M,paola
adopcion,mediana,62.03992417800138,4.656795490206462,toluca,M,paola
adopcion,mediana,85.86603977028545,4.811341334879522,toluca,M,paola
adopcion,mediana,0.4724238583778234,1.210519926921467,toluca,M,paola
adopcion,mediana,30.26408420667122,4.797719666001148,toluca,M,paola
adopcion,mediana,148.9018707224387,1.103824132293357,san mateo atenco,M,paola
adopcion,mediana,13.61657205269745,3.433443191150189,toluca,M,paola
adopcion,mediana,67.63561926208531,4.826722553092194,toluca,M,paola
adopcion,mediana,79.33098918334426,4.388750522299808,toluca,M,paola
adopcion,mediana,9.953534417383096,5.258315322628664,toluca,M,paola
adopcion,mediana,51.98465930514996,4.894997034810864,toluca,M,paola
adopcion,mediana,42.53322550171622,4.740991100583805,zumpango,H,paola
adopcion,mediana,14.62982296311966,2.537629064634241,toluca,M,paola
adopcion,mediana,48.65699782539375,5.177342042768662,toluca,M,paola
adopcion,mediana,16.93642806563697,4.795915673321524,toluca,M,paola
adopcion,mediana,8.702911871143254,5.851997157365941,toluca,M,paola
adopcion,mediana,16.80842903530553,0.755197148096603,toluca,M,paola
adopcion,mediana,51.06293298740245,4.318399503654573,capulhuac,M,paola
adopcion,mediana,7.905849870829393,5.355390577044186,toluca,M,paola
adopcion,mediana,42.39727930207465,4.584759396759379,toluca,M,paola
adopcion,mediana,50.38874689828994,4.151586590439317,toluca,H,paola
adopcion,mediana,39.36174747909579,5.084395803169567,tultitlan,M,paola
adopcion,mediana,50.08675809055389,3.769861899158412,toluca,H,paola
adopcion,mediana,62.28507418072058,4.558489674309565,toluca,M,paola
adopcion,mediana,50.88614731970974,4.396600404546851,capulhuac,M,paola
adopcion,mediana,47.77877111742074,4.458821015672155,toluca,M,paola
